"id","name","host_since","host_response_time","host_response_rate","host_is_superhost","host_listings_count","neighbourhood_cleansed","zipcode","latitude","longitude","property_type","room_type","accommodates","bathrooms","beds","bed_type","price","guests_included","extra_people","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","cancellation_policy","reviews_per_month","descr_measure","neigh_measure","length_descr","length_rules","pos_review","neg_review","dif_review","availability","host_period"
1112067,"warm and Cozy",2013-04-26,"within an hour",0.94,"f",5,"Dorchester","02122",42.304539324116,-71.0610357844933,"House","Private room",2,2,1,"Real Bed",73,1,"$10.00",1,1125,129,87,8,8,9,9,8,9,"t","moderate",3.17,4,0,775,108,3.57364341085271,0.0310077519379845,3.54263565891473,0.945205479452055,1691.79166666667
5584915,"Peaceful 2-Bedroom Artist's Home",2013-06-17,"within a few hours",1,"f",1,"Dorchester","02124",42.2719753634559,-71.0637854802315,"House","Entire home/apt",4,2,2,"Real Bed",120,4,"$50.00",2,28,2,100,10,10,10,10,10,10,"f","strict",0.15,4,0,1000,26,9.5,0,9.5,0.0164383561643836,1639.79166666667
14756184,"1BD in Shared Apartment",2014-11-04,"within an hour",1,"f",2,"Dorchester","02125",42.3255301152041,-71.063637262523,"Apartment","Private room",2,1,1,"Real Bed",85,1,"$0.00",1,1125,1,100,10,10,8,10,10,10,"f","flexible",1,0,0,360,85,4,0,4,0.945205479452055,1134.79166666667
14710769,"Need a place to crash ?",2016-08-23,"within a few hours",0.67,"f",2,"Dorchester","02122",42.2966331667584,-71.0578755310068,"Apartment","Shared room",1,1,1,"Real Bed",60,1,"$0.00",1,1125,1,100,10,8,10,10,10,10,"f","flexible",1,4,3,727,32,5,0,5,0.997260273972603,476.791666666667
7927765,"Andrew Sq Room Close to T&Shops",2014-07-20,"within an hour",1,"f",22,"Dorchester","02125",42.3242654478589,-71.0596320436546,"Apartment","Private room",2,1,1,"Real Bed",105,1,"$20.00",3,1125,2,80,10,7,10,10,9,9,"f","moderate",0.6,4,0,344,22,2,0,2,0.931506849315068,1241.79166666667
5862806,"Huge sunny room, Classy Apt, Shared bath, Redline",2014-06-16,"within an hour",1,"f",3,"Dorchester","02125",42.3223926287302,-71.0594300926245,"Apartment","Private room",2,1,1,"Real Bed",60,1,"$40.00",3,22,30,95,10,9,10,10,9,9,"f","strict",2.15,2,2,1000,1000,4.46666666666667,0.0333333333333333,4.43333333333333,0.0849315068493151,1275.79166666667
8566407,"Clean spacious room, pvt bathroom, parking & deck",2014-09-24,"within an hour",1,"f",1,"Dorchester","02125",42.3117287869496,-71.0610301964095,"Condominium","Private room",2,1,1,"Real Bed",115,1,"$0.00",2,10,45,98,10,10,10,10,9,10,"f","flexible",3.9,7,0,1000,178,3.48888888888889,0.0222222222222222,3.46666666666667,0.0520547945205479,1175.79166666667
13564281,"Private Room #1 near JFK Red Line",2015-07-10,"within an hour",1,"f",4,"Dorchester","02125",42.3189414844993,-71.0583989329392,"Apartment","Private room",1,0,1,"Real Bed",60,1,"$30.00",7,60,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,10,2,1000,3,NA,NA,0,0,886.791666666667
13007181,"4BDR with Airbed!",2014-05-30,"within a few hours",1,"f",22,"Dorchester","02124",42.2839105557467,-71.0720963415801,"Apartment","Entire home/apt",4,1,4,"Real Bed",115,1,"$0.00",10,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","moderate",NA,2,0,689,187,NA,NA,0,0.679452054794521,1292.79166666667
14461747,"Private room & bath",2014-08-21,"within an hour",1,"f",1,"Dorchester","02125",42.3134357477541,-71.0618797063778,"Apartment","Private room",1,1,1,"Real Bed",165,1,"$0.00",2,1125,2,100,10,10,10,10,10,10,"f","flexible",2,2,0,199,21,2,0,2,0.945205479452055,1209.79166666667
4879579,"Stunning New Unit w/ 2 Parking Spots!",2013-01-20,"within an hour",1,"f",4,"Dorchester","02125",42.3179228621673,-71.0549660595441,"Apartment","Entire home/apt",9,1,5,"Real Bed",264,6,"$10.00",1,1125,6,100,10,10,10,10,10,10,"f","strict",3.91,3,0,1000,31,2.5,0,2.5,0.249315068493151,1787.79166666667
14219033,"Updated large bedroom, with couch and central air",2016-07-19,"within an hour",1,"f",2,"Dorchester","02124",42.2855770478626,-71.083173155025,"Townhouse","Private room",2,1.5,1,"Real Bed",59,1,"$0.00",2,1125,3,100,10,10,10,9,9,9,"f","flexible",2.43,5,0,853,3,2.66666666666667,0,2.66666666666667,0.424657534246575,511.791666666667
5371051,"Beautiful 3 bedroom Dorchester MA",2015-02-16,"within an hour",1,"f",1,"Dorchester","02125",42.3133858081159,-71.0652554355803,"Apartment","Entire home/apt",6,1,4,"Real Bed",110,1,"$25.00",1,1125,25,92,9,10,10,9,8,9,"f","moderate",2.58,1,2,1000,80,2.8,0.16,2.64,0.421917808219178,1030.79166666667
1881180,"Private Rm+Bath in Beautiful Condo!",2010-04-29,"within a few hours",1,"f",2,"Dorchester","02122",42.2959520474111,-71.06133744208,"Apartment","Private room",2,1,1,"Real Bed",90,1,"$0.00",1,30,43,97,10,10,10,10,8,10,"f","flexible",1.38,5,3,1000,530,4.48837209302326,0.0232558139534884,4.46511627906977,0.871232876712329,2784.79166666667
7222349,"Minter & Richter Mini Mansion Front",2013-08-06,"within an hour",1,"t",2,"Dorchester","02122",42.2934727383476,-71.0558040014745,"House","Private room",2,1,1,"Real Bed",140,1,"$0.00",1,1125,21,92,10,10,10,10,9,9,"f","flexible",1.91,4,1,1000,262,3.0952380952381,0,3.0952380952381,0.923287671232877,1589.79166666667
11569331,"Family-friendly Dorchester Apt.",2012-04-25,"",NA,"f",1,"Dorchester","02124",42.2908675089891,-71.0608932282058,"Apartment","Entire home/apt",4,1,2,"Real Bed",120,1,"$0.00",1,1125,2,100,10,10,10,10,10,10,"f","flexible",0.59,7,1,1000,263,1,0,1,0.679452054794521,2057.79166666667
3765289,"Umass,MGH,City,BCEC,Longwood 2A",2014-06-05,"within a few hours",0.79,"f",18,"Dorchester","02125",42.3199816913467,-71.0543906882666,"Apartment","Private room",2,1,1,"Real Bed",65,1,"$0.00",4,60,2,50,6,4,8,9,8,6,"f","strict",0.08,0,0,522,171,1.5,0.5,1,0.989041095890411,1286.79166666667
6523777,"Home Comfort on the Red Line",2015-05-24,"within an hour",1,"f",1,"Dorchester","02125",42.3154437548531,-71.0546036700648,"Condominium","Private room",2,1,1,"Futon",70,1,"$15.00",1,6,55,93,10,10,10,10,9,9,"f","moderate",3.53,11,2,1000,114,3.81818181818182,0.0363636363636364,3.78181818181818,0.945205479452055,933.791666666667
7239024,"Minter & Richter Mini-Mansion Back",2013-08-06,"within an hour",1,"t",2,"Dorchester","02122",42.2926313261704,-71.0557503633655,"House","Private room",2,1,1,"Real Bed",100,2,"$20.00",1,1125,62,97,10,10,10,10,9,10,"f","flexible",4.39,4,1,1000,263,4.32258064516129,0.0161290322580645,4.30645161290323,0.926027397260274,1589.79166666667
12103501,"Private Room with Airbed",2014-05-30,"within a few hours",1,"f",22,"Dorchester","02121",42.3043919466605,-71.0706212965608,"Apartment","Private room",1,1,1,"Airbed",34,0,"$0.00",10,1125,4,95,10,10,10,10,10,10,"t","moderate",1.1,2,0,1000,604,1.75,0,1.75,0.917808219178082,1292.79166666667
5991427,"Bright 1 Bedroom n Public Trans.",2015-01-08,"within an hour",0.75,"f",3,"Dorchester","02124",42.2929512921245,-71.0731726418414,"House","Private room",2,1,1,"Real Bed",65,1,"$0.00",2,1125,23,74,8,8,8,9,8,8,"t","strict",1.36,1,0,269,3,1.17391304347826,0.130434782608696,1.04347826086957,0.994520547945206,1069.79166666667
11964926,"JFK ,UMASS 地铁站旁单房出租",2016-03-21,"within an hour",1,"f",2,"Dorchester","02125",42.3172820621298,-71.0519712057832,"House","Private room",2,1,2,"Real Bed",60,1,"$0.00",1,1125,20,83,9,9,9,9,9,9,"f","flexible",6,0,0,114,17,2,0.15,1.85,0.906849315068493,631.791666666667
11021254,"Williams House",2013-12-19,"within a day",1,"f",0,"Dorchester","02121",42.2976787915399,-71.0807819442386,"House","Private room",2,1,1,"Real Bed",55,1,"$0.00",3,29,0,NA,NA,NA,NA,NA,NA,NA,"f","moderate",NA,2,0,620,233,NA,NA,0,0.482191780821918,1454.79166666667
10185646,"Spacious 3 Bedroom in Boston",2012-03-23,"within a few hours",1,"f",5,"Dorchester","02121",42.3014617779017,-71.0809978975676,"Apartment","Entire home/apt",4,1,4,"Real Bed",179,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","moderate",NA,8,0,1000,568,NA,NA,0,0.846575342465753,2090.79166666667
12366845,"Convenient 3bd Near Downtown",2016-04-11,"",NA,"f",1,"Dorchester","02125",42.3204314198187,-71.0659755624998,"Apartment","Entire home/apt",6,1,3,"Real Bed",200,4,"$20.00",3,1125,1,NA,NA,NA,NA,NA,NA,NA,"f","flexible",0.22,0,0,177,3,0,0,0,0,610.791666666667
13622776,"Victorian house One bedroom apt furnished",2016-06-20,"within an hour",0.9,"f",1,"Dorchester","02124",42.2862292048287,-71.0568239706384,"Apartment","Entire home/apt",3,1,2,"Real Bed",85,1,"$0.00",7,30,2,100,10,10,10,10,10,10,"t","flexible",1.3,1,0,289,3,2,0,2,0.202739726027397,540.791666666667
13546414,"Walk To The Beach or City 2",2015-03-31,"within an hour",1,"f",2,"Dorchester","02125",42.3184653711689,-71.0576917977501,"House","Private room",5,1,2,"Real Bed",75,1,"$10.00",1,1125,18,81,8,9,9,9,9,8,"f","flexible",8.06,1,2,1000,219,1.38888888888889,0.0555555555555556,1.33333333333333,0.958904109589041,987.791666666667
11389072,"2 Private BDRs w/ 3 Beds in Boston",2012-03-23,"within a few hours",1,"f",5,"Dorchester","02121",42.3004913480353,-71.0806385852486,"Apartment","Private room",3,1,3,"Real Bed",119,3,"$10.00",2,365,0,NA,NA,NA,NA,NA,NA,NA,"f","moderate",NA,7,0,1000,568,NA,NA,0,0.846575342465753,2090.79166666667
13415232,"Bedroom in Sunny Savin Hill Apartment",2013-01-05,"within a few hours",0.9,"f",2,"Dorchester","02125",42.3083822415256,-71.0509494087118,"Apartment","Private room",2,1,1,"Real Bed",75,1,"$0.00",1,7,6,97,10,9,10,10,10,10,"f","flexible",2.28,2,1,756,376,5,0,5,0.342465753424658,1802.79166666667
536865,"COZY 2 BEDROOM IN GREATER BOSTON",2012-06-12,"within an hour",1,"f",1,"Dorchester","02125",42.3108638832153,-71.0681504388349,"Apartment","Entire home/apt",4,1,3,"Real Bed",109,4,"$15.00",2,730,185,87,9,9,9,9,7,9,"t","moderate",3.67,4,0,1000,424,2.43243243243243,0.0594594594594595,2.37297297297297,0.819178082191781,2009.79166666667
1454258,"Inviting Queen Anne Victorian B + B",2013-07-29,"within an hour",1,"t",3,"Dorchester","02125",42.3084387354507,-71.0463958220318,"Bed & Breakfast","Private room",2,2.5,1,"Real Bed",100,2,"$20.00",1,1125,163,98,10,10,10,10,10,10,"f","flexible",4.34,2,1,1000,670,4.38650306748466,0.0184049079754601,4.3680981595092,0.893150684931507,1597.79166666667
7842550,"lovely family",2014-01-15,"within an hour",1,"f",1,"Dorchester","02121",42.3076050436725,-71.079769435182,"House","Private room",2,1,2,"Real Bed",45,1,"$20.00",1,1125,47,83,9,9,9,9,7,9,"t","moderate",3.7,1,0,239,18,2.59574468085106,0.106382978723404,2.48936170212766,0.29041095890411,1427.79166666667
1321422,"Barney's Master Bedroom T Downtown",2013-05-27,"within an hour",1,"t",7,"Dorchester","02125",42.3083801164869,-71.0469426659392,"House","Private room",3,1,1,"Real Bed",76,1,"$17.00",1,300,194,96,10,10,10,10,9,10,"t","flexible",5.07,4,0,1000,554,3.81958762886598,0.0206185567010309,3.79896907216495,0.73972602739726,1660.79166666667
13578911,"Bright Room #4 Close JFK Red Line T Station",2015-07-10,"within an hour",1,"f",4,"Dorchester","02125",42.3187904037847,-71.0601486530409,"Apartment","Private room",1,1,1,"Real Bed",45,1,"$20.00",15,58,1,80,10,6,10,10,10,10,"f","flexible",1,7,0,492,3,3,0,3,0,886.791666666667
3765014,"Umass,MGH,City,BCEC, Longwood(E)",2014-06-05,"within a few hours",0.79,"f",18,"Dorchester","02125",42.3200184404955,-71.0549567446971,"Apartment","Private room",1,1,1,"Real Bed",49,1,"$0.00",4,60,9,64,8,6,8,8,8,7,"f","strict",0.36,0,0,628,174,3.33333333333333,0.555555555555556,2.77777777777778,0.873972602739726,1286.79166666667
12857981,"Local BedNBreafast Nxt 2 Dwntown",2016-03-28,"within an hour",0.96,"f",3,"Dorchester","02125",42.3023531503509,-71.0656053552565,"House","Private room",2,1,1,"Real Bed",60,1,"$20.00",1,1125,3,93,9,9,10,10,9,9,"t","strict",0.88,6,2,1000,154,5,0,5,0.980821917808219,624.791666666667
4484747,"Umass, MGH, City, BCEC, Longwood3E",2014-06-05,"within a few hours",0.79,"f",18,"Dorchester","02125",42.3197247861569,-71.0544684127182,"Apartment","Private room",1,1,1,"Real Bed",49,1,"$0.00",3,60,5,64,8,6,8,10,8,6,"f","strict",0.22,0,0,714,174,1.2,0.2,1,0.931506849315068,1286.79166666667
4967219,"sunny and warm bedroom, 1min to T.",2014-11-19,"within an hour",0.99,"f",2,"Dorchester","02125",42.3111805970835,-71.0520254856098,"Apartment","Private room",2,1,1,"Real Bed",69,2,"$20.00",1,1125,143,82,9,8,9,9,9,8,"f","flexible",7.16,3,1,731,3,2.3986013986014,0.258741258741259,2.13986013986014,0.641095890410959,1119.79166666667
13168176,"cosy-sunny 2-BR apt. close to subway,beach,highway",2016-05-20,"within a few hours",1,"f",1,"Dorchester","02125",42.3146959773804,-71.0581689711743,"Apartment","Entire home/apt",3,1,2,"Real Bed",96,3,"$30.00",3,1125,2,60,9,8,10,10,10,10,"f","strict",1.71,3,0,487,168,0.5,0,0.5,0.276712328767123,571.791666666667
13955674,"Dorchester Inn",2016-07-11,"within an hour",1,"f",1,"Dorchester","02121",42.3122101571205,-71.0773748847094,"Apartment","Shared room",1,1,2,"Real Bed",45,1,"$15.00",1,1125,3,93,9,9,10,10,9,10,"f","strict",3,5,1,365,66,3,0,3,0.967123287671233,519.791666666667
4173285,"Bright, cozy bedroom in Victorian ",2012-07-06,"within a few hours",1,"f",1,"Dorchester","02124",42.2855388241059,-71.0667033305331,"Condominium","Private room",1,1,1,"Real Bed",89,1,"$0.00",3,30,4,100,10,10,10,10,9,10,"f","strict",0.22,11,2,1000,1000,5.5,0,5.5,0.849315068493151,1985.79166666667
5844314,"Walk To The Beach or City",2015-03-31,"within an hour",1,"f",2,"Dorchester","02125",42.3185083975812,-71.0568866617656,"House","Private room",5,1,1,"Real Bed",100,2,"$0.00",1,1125,46,90,9,9,9,9,8,9,"f","flexible",9.45,1,2,1000,217,2.65217391304348,0.0434782608695652,2.60869565217391,0.10958904109589,987.791666666667
14740708,"Clean Spacious 1 BR Near T Station",2016-08-25,"",NA,"f",1,"Dorchester","02125",42.3193905996759,-71.0422843882028,"Townhouse","Private room",2,1,2,"Real Bed",55,1,"$0.00",4,1125,0,NA,NA,NA,NA,NA,NA,NA,"t","moderate",NA,3,0,303,3,NA,NA,0,0.0301369863013699,474.791666666667
13266133,"My Boston room by the subway :)",2016-02-07,"within a few hours",1,"t",8,"Dorchester","02124",42.2939345761616,-71.0646176203465,"Apartment","Private room",2,1,1,"Real Bed",85,1,"$15.00",2,120,2,100,10,10,10,10,10,10,"f","moderate",0.75,9,0,784,1000,6,0,6,0.895890410958904,674.791666666667
13151270,"Beautiful Condo in Boston, Easy Redline Access!",2016-05-22,"within an hour",1,"f",2,"Dorchester","02122",42.2906829602925,-71.0619163352701,"House","Private room",2,1,2,"Real Bed",150,1,"$0.00",1,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,4,0,207,3,NA,NA,0,1,569.791666666667
8956962,"Cozy, Private Room",2015-10-17,"within a few hours",0.6,"f",1,"Dorchester","02124",42.2962991797089,-71.0872924872965,"Apartment","Private room",2,1,1,"Real Bed",95,1,"$10.00",1,8,8,83,9,9,9,9,7,8,"f","flexible",0.78,4,0,376,31,3.25,0.125,3.125,1,787.791666666667
9415687,"Beautiful Modern Boston Home",2012-11-06,"within an hour",1,"f",2,"Dorchester","02124",42.2897966463326,-71.067582036246,"Apartment","Entire home/apt",2,1,1,"Real Bed",200,1,"$0.00",2,30,11,100,10,10,10,10,10,10,"f","strict",1.4,4,0,1000,54,4.63636363636364,0,4.63636363636364,0,1862.79166666667
9685076,"Cozy Room with AirBed",2014-05-30,"within a few hours",1,"f",22,"Dorchester","02121",42.3032732877022,-71.0720368672469,"Apartment","Private room",1,1,1,"Airbed",35,0,"$0.00",10,1125,3,100,10,9,10,10,9,10,"f","moderate",0.69,2,0,1000,622,3.33333333333333,0,3.33333333333333,0.912328767123288,1292.79166666667
4484798,"Umass, City, MGH,BECE,Longwood 3A",2014-06-05,"within a few hours",0.79,"f",18,"Dorchester","02125",42.3184685732476,-71.0509630096339,"Apartment","Private room",2,1,1,"Real Bed",68,1,"$0.00",2,75,16,69,8,6,9,8,8,7,"f","strict",0.95,0,0,661,160,2.5,0.375,2.125,0.991780821917808,1286.79166666667
12593655,"Private Bdr2 with Airbed",2014-05-30,"within a few hours",1,"f",22,"Dorchester","02124",42.2844536718523,-71.0752076577068,"Apartment","Private room",1,1,1,"Airbed",31,0,"$0.00",10,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","moderate",NA,2,0,1000,808,NA,NA,0,0.934246575342466,1292.79166666667
7006683,"Nice Bedroom in Boston",2014-07-30,"within a day",0.93,"f",2,"Dorchester","02125",42.3191115810243,-71.0588518876741,"Apartment","Private room",2,2,1,"Real Bed",80,1,"$0.00",1,1125,2,100,10,10,10,10,10,10,"f","moderate",0.15,3,0,163,3,5,0,5,0.665753424657534,1231.79166666667
3303860,"Umass,city, longwood, MGH, BCEC 16B",2014-06-05,"within a few hours",0.79,"f",18,"Dorchester","02125",42.3133923453634,-71.0566520134393,"Apartment","Private room",2,1,1,"Real Bed",65,2,"$0.00",3,1125,4,55,8,5,10,10,7,6,"f","strict",0.15,1,0,411,175,1.25,0,1.25,0.967123287671233,1286.79166666667
13613812,"A Very Large Room - Lt Green Room",2014-07-20,"within an hour",1,"f",22,"Dorchester","02125",42.3246599185507,-71.0578197301444,"Apartment","Private room",2,1,2,"Real Bed",135,1,"$10.00",1,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","moderate",NA,3,0,469,3,NA,NA,0,0.920547945205479,1241.79166666667
4695542,"温馨双人房，一分钟到地铁。",2014-11-19,"within an hour",0.99,"f",2,"Dorchester","02125",42.3119614979224,-71.0544277801627,"Apartment","Private room",2,1,1,"Real Bed",69,2,"$20.00",1,1125,158,85,9,8,9,9,9,9,"f","flexible",7.67,0,0,139,3,2.0506329113924,0.0822784810126582,1.96835443037975,0.646575342465753,1119.79166666667
3344639,"Spacious room, Shared bath, Red line",2014-06-16,"within an hour",1,"f",3,"Dorchester","02125",42.3229300628213,-71.0577799486675,"Apartment","Private room",2,1,1,"Real Bed",50,1,"$35.00",3,27,45,93,10,9,10,10,9,9,"f","strict",3.18,2,2,1000,1000,3,0.111111111111111,2.88888888888889,0.183561643835616,1275.79166666667
10610205,"Charming Bedroom at Family Home",2016-01-15,"within an hour",1,"f",3,"Dorchester","02124",42.299853423602,-71.0677359647371,"House","Private room",2,1,1,"Real Bed",76,1,"$10.00",2,1125,14,97,10,10,10,10,9,10,"f","moderate",4.94,6,0,1000,254,3.78571428571429,0.0714285714285714,3.71428571428571,0.413698630136986,697.791666666667
3057116,"Pvt Bed/Bath, Parking, Close to T",2014-05-15,"within a few hours",1,"t",1,"Dorchester","02121",42.3082928279603,-71.0766416675654,"House","Private room",3,1,2,"Real Bed",79,2,"$50.00",1,8,53,97,10,10,10,10,9,10,"f","flexible",2.16,10,3,1000,80,4.13207547169811,0.0188679245283019,4.11320754716981,0.980821917808219,1307.79166666667
7939556,"Andrew Sq - Quiet Yellow Room",2014-07-20,"within an hour",1,"f",22,"Dorchester","02125",42.3258608188432,-71.0579651391495,"Apartment","Private room",2,1,1,"Real Bed",100,1,"$15.00",2,1125,1,100,NA,NA,NA,10,8,10,"f","moderate",0.09,4,0,349,20,4,0,4,1,1241.79166666667
7693354,"Victorian Tranquility Next to the T",2015-02-22,"within an hour",1,"f",1,"Dorchester","02125",42.3126764562709,-71.0537161624511,"House","Private room",2,2,1,"Real Bed",82,1,"$0.00",1,30,114,91,10,9,9,10,9,9,"t","moderate",8.86,8,4,1000,1000,3.50877192982456,0.0350877192982456,3.47368421052632,0.852054794520548,1024.79166666667
91588,"Sunny Private Bedroom with Parking",2011-04-08,"within a day",0.9,"f",1,"Dorchester","02125",42.3135797318184,-71.04696815125,"Condominium","Private room",2,1,1,"Real Bed",80,1,"$35.00",1,1125,8,91,9,10,10,9,9,9,"f","moderate",0.12,1,0,1000,181,3.625,0,3.625,0.980821917808219,2440.79166666667
9887664,"Luxurious Modern 2 bedroom 2 bathroom",2014-10-05,"within an hour",1,"f",1,"Dorchester","02125",42.3166319292584,-71.0418588226969,"Apartment","Entire home/apt",4,2,2,"Real Bed",160,1,"$0.00",3,1125,2,90,9,8,10,10,10,9,"t","strict",1.58,5,0,1000,42,1.5,0,1.5,0,1164.79166666667
13655923,"Shared Apartment Near Red Line (JFK/UMASS)",2016-06-22,"within an hour",1,"f",1,"Dorchester","02125",42.3175713372394,-71.0587959888387,"Apartment","Private room",2,1,1,"Real Bed",60,1,"$0.00",2,1125,19,99,10,10,10,10,9,10,"f","moderate",7.81,7,0,1000,37,4.68421052631579,0,4.68421052631579,0.263013698630137,538.791666666667
57156,"3 room country cottage in Boston",2010-10-26,"within a few hours",1,"f",1,"Dorchester","02125",42.310042043121,-71.0494183040107,"House","Entire home/apt",2,1,1,"Real Bed",95,1,"$0.00",7,30,17,87,9,8,9,9,9,9,"f","moderate",0.26,3,2,1000,103,3,0.117647058823529,2.88235294117647,0.679452054794521,2604.79166666667
12020004,"Beautiful newly renovated apartment",2015-08-20,"within a day",0.79,"f",2,"Dorchester","02124",42.2977120834841,-71.0762378749488,"Apartment","Entire home/apt",6,1,3,"Real Bed",144,1,"$0.00",2,1125,4,80,9,9,10,10,7,9,"f","moderate",1.19,9,2,1000,255,2.25,0,2.25,0.764383561643836,845.791666666667
6574771,"Comfy bed, Shared bath, Red line",2014-06-16,"within an hour",1,"f",3,"Dorchester","02125",42.323962456495,-71.0585132481243,"Apartment","Private room",1,1,1,"Real Bed",45,1,"$0.00",3,27,25,97,10,10,10,10,9,10,"f","strict",4.03,2,2,1000,1000,3.16,0,3.16,0.0931506849315069,1275.79166666667
9332643,"Great space in a great location",2013-04-13,"",NA,"f",1,"Dorchester","02125",42.3176590730095,-71.0534624516289,"Apartment","Private room",1,1,1,"Airbed",100,1,"$0.00",1,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,0,0,220,3,NA,NA,0,0,1704.79166666667
7934491,"A Very Large Room - Beige Room",2014-07-20,"within an hour",1,"f",22,"Dorchester","02125",42.3248532514846,-71.0593643132554,"Apartment","Private room",2,1,1,"Real Bed",135,1,"$20.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","moderate",NA,3,0,403,22,NA,NA,0,1,1241.79166666667
